Year,Team,matches_total,wins_total,draws_total,losses_total,goals_for_total,goals_against_total,avg_attendance,away_matches,home_matches,away_wins,home_wins,away_avg_attendance,home_avg_attendance,win_attendance_avg,away_win_attendance_avg,home_win_attendance_avg,goal_balance_total,win_rate_total,home_win_rate,away_win_rate,home_away_win_rate_delta,attendance_win_minus_avg,home_away_win_attendance_delta,HostCountry,Winner,QualifiedTeams,tournament_matches_played,tournament_attendance,is_host_team,is_world_cup_winner
1990.0,Spain,4,2,1,1,6.0,4.0,34974.0,3.0,1.0,2.0,0.0,34798.666666666664,35500.0,34341.5,34341.5,0.0,2.0,0.5,0.0,0.6666666666666666,-0.6666666666666666,-632.5,-34341.5,Italy,Germany FR,24,52,2516215,0,0
1990.0,Sweden,3,0,0,3,3.0,6.0,41558.0,1.0,2.0,0.0,0.0,62628.0,31023.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-41558.0,0.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,USA,3,0,0,3,2.0,8.0,47182.0,2.0,1.0,0.0,0.0,54140.0,33266.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,-47182.0,0.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,Uruguay,4,1,1,2,2.0,5.0,42953.5,3.0,1.0,1.0,0.0,45367.0,35713.0,29039.0,29039.0,0.0,-3.0,0.25,0.0,0.3333333333333333,-0.3333333333333333,-13914.5,-29039.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,Yugoslavia,5,3,1,1,8.0,6.0,41865.2,2.0,3.0,1.0,2.0,55132.5,33020.333333333336,31863.333333333332,35500.0,30045.0,2.0,0.6,0.6666666666666666,0.5,0.16666666666666663,-10001.866666666665,-5455.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,"rn"">Republic of Ireland",5,0,4,1,2.0,3.0,41387.0,2.0,3.0,0.0,0.0,54270.5,32798.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-41387.0,0.0,Italy,Germany FR,24,52,2516215,0,0
1990.0,"rn"">United Arab Emirates",3,0,0,3,2.0,11.0,43264.333333333336,2.0,1.0,0.0,0.0,49501.0,30791.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,-43264.333333333336,0.0,Italy,Germany FR,24,52,2516215,0,0
1994.0,Argentina,4,2,0,2,8.0,6.0,65844.0,1.0,3.0,0.0,2.0,90469.0,57635.666666666664,54454.5,0.0,54454.5,2.0,0.5,0.6666666666666666,0.0,0.6666666666666666,-11389.5,54454.5,USA,Brazil,24,52,3587538,0,0
1994.0,Belgium,4,2,0,2,4.0,4.0,59202.75,1.0,3.0,0.0,2.0,60246.0,58855.0,61803.0,0.0,61803.0,0.0,0.5,0.6666666666666666,0.0,0.6666666666666666,2600.25,61803.0,USA,Brazil,24,52,3587538,0,0
1994.0,Bolivia,3,0,1,2,1.0,4.0,60219.666666666664,2.0,1.0,0.0,0.0,58785.0,63089.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-60219.666666666664,0.0,USA,Brazil,24,52,3587538,0,0
1994.0,Brazil,7,5,2,0,11.0,3.0,82196.57142857143,2.0,5.0,2.0,3.0,77678.0,84004.0,80793.0,77678.0,82869.66666666667,8.0,0.7142857142857143,0.6,1.0,-0.4,-1403.5714285714348,5191.6666666666715,USA,Brazil,24,52,3587538,0,1
1994.0,Bulgaria,7,3,1,3,10.0,11.0,68561.42857142857,4.0,3.0,1.0,2.0,67665.0,69756.66666666667,66386.0,63998.0,67580.0,-1.0,0.42857142857142855,0.6666666666666666,0.25,0.41666666666666663,-2175.428571428565,3582.0,USA,Brazil,24,52,3587538,0,0
1994.0,Cameroon,3,0,1,2,3.0,11.0,83836.33333333333,2.0,1.0,0.0,0.0,79157.5,93194.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,-83836.33333333333,0.0,USA,Brazil,24,52,3587538,0,0
1994.0,Colombia,3,1,0,2,4.0,5.0,89708.66666666667,2.0,1.0,1.0,0.0,88635.0,91856.0,83401.0,83401.0,0.0,-1.0,0.3333333333333333,0.0,0.5,-0.5,-6307.6666666666715,-83401.0,USA,Brazil,24,52,3587538,0,0
1994.0,Germany,5,3,1,1,9.0,7.0,64494.8,1.0,4.0,0.0,3.0,72000.0,62618.5,62453.666666666664,0.0,62453.666666666664,2.0,0.6,0.75,0.0,0.75,-2041.1333333333387,62453.666666666664,USA,Brazil,24,52,3587538,0,0
1994.0,Greece,3,0,0,3,0.0,10.0,56872.333333333336,2.0,1.0,0.0,0.0,58808.0,53001.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,-56872.333333333336,0.0,USA,Brazil,24,52,3587538,0,0
1994.0,Italy,7,4,2,1,8.0,5.0,68366.85714285714,3.0,4.0,2.0,2.0,74223.66666666667,63974.25,64125.25,64238.5,64012.0,3.0,0.5714285714285714,0.5,0.6666666666666666,-0.16666666666666663,-4241.607142857145,-226.5,USA,Brazil,24,52,3587538,0,0
1994.0,Korea Republic,3,0,2,1,4.0,5.0,58232.666666666664,2.0,1.0,0.0,0.0,60122.5,54453.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-58232.666666666664,0.0,USA,Brazil,24,52,3587538,0,0
1994.0,Mexico,4,1,2,1,4.0,4.0,59187.5,2.0,2.0,0.0,1.0,52465.0,65910.0,60790.0,0.0,60790.0,0.0,0.25,0.5,0.0,0.5,1602.5,60790.0,USA,Brazil,24,52,3587538,0,0
1994.0,Morocco,3,0,0,3,2.0,5.0,66039.66666666667,2.0,1.0,0.0,0.0,68770.5,60578.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-66039.66666666667,0.0,USA,Brazil,24,52,3587538,0,0
1994.0,Netherlands,5,3,0,2,8.0,6.0,59671.0,2.0,3.0,1.0,2.0,61482.5,58463.333333333336,57489.333333333336,60578.0,55945.0,2.0,0.6,0.6666666666666666,0.5,0.16666666666666663,-2181.6666666666642,-4633.0,USA,Brazil,24,52,3587538,0,0
1994.0,Nigeria,4,2,0,2,7.0,4.0,51488.25,2.0,2.0,1.0,1.0,53727.0,49249.5,48566.5,53001.0,44132.0,3.0,0.5,0.5,0.5,0.0,-2921.75,-8869.0,USA,Brazil,24,52,3587538,0,0
1994.0,Norway,3,1,1,1,1.0,1.0,66474.33333333333,2.0,1.0,0.0,1.0,73514.0,52395.0,52395.0,0.0,52395.0,0.0,0.3333333333333333,1.0,0.0,1.0,-14079.333333333328,52395.0,USA,Brazil,24,52,3587538,0,0
1994.0,Romania,5,3,1,1,10.0,9.0,84224.4,2.0,3.0,2.0,1.0,92862.5,78465.66666666667,92064.66666666667,92862.5,90469.0,1.0,0.6,0.3333333333333333,1.0,-0.6666666666666667,7840.266666666677,-2393.5,USA,Brazil,24,52,3587538,0,0
1994.0,Russia,3,1,0,2,7.0,6.0,75834.33333333333,2.0,1.0,0.0,1.0,76294.5,74914.0,74914.0,0.0,74914.0,1.0,0.3333333333333333,1.0,0.0,1.0,-920.3333333333285,74914.0,USA,Brazil,24,52,3587538,0,0
1994.0,Saudi Arabia,4,2,0,2,5.0,6.0,60023.25,2.0,2.0,1.0,1.0,51747.0,68299.5,64640.5,52959.0,76322.0,-1.0,0.5,0.5,0.5,0.0,4617.25,23363.0,USA,Brazil,24,52,3587538,0,0
1994.0,Spain,5,2,2,1,10.0,6.0,57794.0,3.0,2.0,1.0,1.0,59867.333333333336,54684.0,58105.0,63089.0,53121.0,4.0,0.4,0.5,0.3333333333333333,0.16666666666666669,311.0,-9968.0,USA,Brazil,24,52,3587538,0,0
1994.0,Sweden,7,3,3,1,15.0,8.0,81296.0,4.0,3.0,1.0,2.0,78547.0,84961.33333333333,74435.0,60277.0,81514.0,7.0,0.42857142857142855,0.6666666666666666,0.25,0.41666666666666663,-6861.0,21237.0,USA,Brazil,24,52,3587538,0,0
1994.0,Switzerland,4,1,1,2,5.0,7.0,67843.75,3.0,1.0,1.0,0.0,62658.0,83401.0,61428.0,61428.0,0.0,-2.0,0.25,0.0,0.3333333333333333,-0.3333333333333333,-6415.75,-61428.0,USA,Brazil,24,52,3587538,0,0
1994.0,USA,4,1,1,2,3.0,4.0,86327.5,1.0,3.0,0.0,1.0,84147.0,87054.33333333333,93869.0,0.0,93869.0,-1.0,0.25,0.3333333333333333,0.0,0.3333333333333333,7541.5,93869.0,USA,Brazil,24,52,3587538,1,0
1994.0,"rn"">Republic of Ireland",4,1,1,2,2.0,4.0,67471.75,3.0,1.0,1.0,0.0,65827.66666666667,72404.0,75338.0,75338.0,0.0,-2.0,0.25,0.0,0.3333333333333333,-0.3333333333333333,7866.25,-75338.0,USA,Brazil,24,52,3587538,0,0
1998.0,Argentina,5,3,1,1,10.0,4.0,39280.0,1.0,4.0,0.0,3.0,55000.0,35350.0,36933.333333333336,0.0,36933.333333333336,6.0,0.6,0.75,0.0,0.75,-2346.6666666666642,36933.333333333336,France,France,32,64,2785100,0,0
1998.0,Austria,3,0,2,1,3.0,4.0,48033.333333333336,3.0,0.0,0.0,0.0,48033.333333333336,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-48033.333333333336,0.0,France,France,32,64,2785100,0,0
